rowid,region,customer,xb_01,xb_02,xb_03,xn_01,xn_02,xn_03,xa_01,xa_02,xa_03,xb_04,xb_05,xb_06,xb_07,xb_08,xn_04,xn_05,xn_06,xn_07,xn_08,xa_04,xa_05,xa_06,xa_07,xa_08,xw_01,xw_02,xw_03,xs_01,xs_02,xs_03,xs_04,xs_05,xs_06,response,outcome
140,XX,E,2.625,8,-2,1.0416666666666667,5,-4,6.083333333333333,18,-3,1.2013888888888888,-1,4,1.8333333333333333,0.5,0.4340277777777778,-2,2,1.2083333333333333,-0.375,2.6666666666666665,-1.5,9,4.083333333333333,1.1666666666666667,37.172413793103445,0,100,0.2273576365367565,-0.307767558860591,0.8947213620951909,0.31604196426579884,0.09508103009080306,0.6428464051697799,1.6223776320361496,non_event
141,XX,E,2.5,6,0,0.875,2,-1,6.5,12,-2,1.03125,0,3,1.75,0.125,0.4791666666666667,-0.5,2,1.5,-0.625,2.7291666666666665,-2,6,3.375,2.125,51.55555555555556,11,92,0.15722012560952517,-0.19114378277661476,0.43385435205562256,0.2291083247293492,0.08323526062728837,0.5130320183495879,1.244278061754879,non_event
142,XX,E,5.117647058823529,8,1,2.764705882352941,7,0,10.764705882352942,18,-1,1.472549019607843,0.5,2.6666666666666665,2.411764705882353,0.4705882352941176,1.053921568627451,0,2.5,2.0588235294117645,-0.17647058823529413,3.462745098039216,-0.5,6.5,6.117647058823529,1.1176470588235294,67.82352941176471,30,101,0.2859840577018177,0.04294010342247741,0.625942408891559,0.2857381708798455,0.01073024909184499,0.541290119918995,2.0984258797227535,non_event
143,XX,E,2.75,11,-2,1.8214285714285712,10,-2,8.035714285714286,25,-3,0.7934523809523809,-2,2.5,1.7142857142857142,-0.25,0.766921768707483,-1,3,1.8214285714285712,-0.2857142857142857,3.1220238095238093,-3,7,4.607142857142857,1.3571428571428572,43.6764705882353,0,101,0.20832052641445503,-0.5190913141771796,0.9933071027271698,0.3087435642314764,0.07216878364870323,0.874418290388378,2.8646845874238043,non_event
144,XX,E,4.818181818181818,10,-1,3.090909090909091,7,0,10.909090909090908,22,-1,1.2034632034632036,-0.5,2,2.1818181818181817,0.2727272727272727,0.8712121212121212,0,1.6666666666666667,2.090909090909091,-0.09090909090909093,2.871212121212121,-1,5.333333333333333,5.090909090909091,0.9090909090909092,68.54545454545455,29,102,0.25970837448918077,0.04856864559887675,0.6146565619585618,0.3674831482381249,0.14451196069319364,1.0431135489294197,3.2237973553539536,non_event
145,XX,E,3.3513513513513513,10,-1,1.5,6,-5,7.702702702702703,22,-2,1.2845452595452596,-0.5,8,2.175675675675676,0.40540540540540543,0.736936936936937,-1.5,3,1.3243243243243243,0.04054054054054054,3.0644465894465895,-1,13,4.513513513513513,1.527027027027027,48.71604938271605,0,98,0.24533876572105892,-0.1965817314435963,1.0431334916785602,0.29662817179449985,0.06587919839212254,1.0980899146645964,1.3689663912615369,non_event
146,XX,E,6,6,6,5,5,5,8,8,8,2,2,2,4,0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2,1,2.6666666666666665,2.6666666666666665,2.6666666666666665,3,2,22.666666666666668,0,39,0.2973650544811951,0,0.5007850160516643,0.44608995080373615,0.3817659218416655,0.5104139797658068,1.2542605062447771,non_event
147,XX,E,3,3,3,3,4,2,9,11,7,2,1,3,2.5,1.5,1.5,1,2,2,0.5,5.333333333333333,3.6666666666666665,7,6,4.5,28,14,42,0.3772192472276781,0.27276710056429126,0.48167139389106495,0.1767418694193741,0.06881378215210268,0.28466995668664546,1.286557489434849,non_event
148,XX,F,3,3,3,0,0,0,7,7,7,0.5,0.5,0.5,2,-2,0,0,0,1,-2,1.1666666666666667,1.1666666666666667,1.1666666666666667,3,-1,94,94,94,0.14493476357797527,0.14493476357797527,0.14493476357797527,0.26649065604241073,0.26649065604241073,0.26649065604241073,4.099237101029743,non_event
149,XX,F,3.625,9,0,1.625,5,-2,10.875,24,1,1.1145833333333333,0,3,2.375,0.125,0.6458333333333334,-1,2,1.625,-0.375,3.4375,0.5,8,5.875,1.25,69.33333333333333,40,102,0.17117262546045003,-0.23091931277877176,0.44846535346614474,0.2712765293107594,0.0698844219839771,0.5246897234370986,2.764552266089835,non_event
150,XX,F,3.6,7,0,2,7,0,6.8,11,4,1.1383333333333334,0,1.75,1.8,0.4,0.44666666666666666,-0.5,2,1.6,-0.7,2.4916666666666667,1.25,5.5,3.7,1,70.63636363636364,0,105,0.14057042756772126,0,0.2881317007636565,0.2489687309054473,0.15881294157349887,0.3976894898394867,1.9272248009170565,non_event
151,XX,F,2,3,0,0.6,4,-1,6.6,13,2,0.6833333333333333,0,1.5,1.6,-0.6,0.12666666666666665,-1,1.3333333333333333,0.6,-0.4,2.183333333333333,0.6666666666666666,3.25,4.4,0,52,27,71,0.13198160910813206,-0.4568856163864702,0.5599535424236726,0.5186792066831877,0.18819254397789387,0.739962207452767,1.390580610759015,non_event
152,XX,F,2,3,1,3,3,3,7.5,8,7,0.625,0.25,1,1.5,0,0.875,0.75,1,1,0.5,2.75,2,3.5,3.5,2,53,34,72,0.2139524327309941,0.17645847871494352,0.25144638674704467,0.262658008377618,0.25755892655505347,0.26775709020018257,1.3891400471101922,non_event
153,XX,F,6,7,5,2,5,-1,11.5,13,10,1.2,1,1.4,2,0,0.375,-0.25,1,1.5,-0.5,2.55,2.5,2.6,5,0.5,64.5,56,73,0.31117057777807533,0.25001736194697327,0.3723237936091774,0.29410918135725184,0.2188233193723162,0.3693950433421874,2.1382232270893575,non_event
154,XX,F,2.0833333333333335,5,-3,2.4166666666666665,5,-1,7.25,16,-4,0.8222222222222222,-1,4,1.8333333333333333,-0.4166666666666667,0.8291666666666667,-0.5,2.5,2.1666666666666665,-0.4166666666666667,2.4430555555555555,-2,7.5,4.75,-0.08333333333333333,70.15384615384616,0,100,0.1683954858170936,-0.07684182899253801,0.5345224838248488,0.2885768936576009,0.1588749994874802,0.4366479992720672,2.1586826572008655,non_event
155,XX,F,3.5714285714285716,8,-1,2.0714285714285716,12,-2,9.285714285714286,23,-2,1.0612244897959184,-0.3333333333333333,3,2.2142857142857144,-0.21428571428571427,0.5952380952380952,-1,2.5,1.4285714285714286,-0.07142857142857142,2.9252267573696145,-0.6666666666666666,6.5,5.5,0.6428571428571429,71.73333333333333,6,110,0.16070651378799353,-0.05579018443443236,0.3677982679607213,0.21141514994290528,0.06905817261714174,0.3435886143774592,2.254658632866987,non_event
156,XX,F,7,7,7,0,0,0,9,9,9,1.4,1.4,1.4,2,1,0,0,0,2,-1,3,3,3,4,2,89,89,89,0.2938956672269775,0.2938956672269775,0.2938956672269775,0.3412232011463367,0.3412232011463367,0.3412232011463367,3.404285234978406,non_event
157,XX,F,3.857142857142857,9,1,0.42857142857142855,5,-7,7.714285714285714,17,-1,1.1976190476190476,0.2,2,2.2142857142857144,0.35714285714285715,0.1488095238095238,-1.75,1.3333333333333333,0.9285714285714286,-0.8571428571428571,2.7916666666666665,-0.25,6,4.142857142857143,1.0714285714285714,67.92857142857143,32,101,0.15953416355553682,-0.10811155357414994,0.3779250451421009,0.23357024085618117,0.06530957437259059,0.5317808787456558,1.7097017721897672,non_event
158,XX,F,1.6666666666666667,3,1,-0.3333333333333333,2,-2,5.666666666666667,8,3,0.75,0.25,1,1,0.3333333333333333,-0.2777777777777778,-1,0.6666666666666666,0.3333333333333333,-0.6666666666666666,2.1666666666666665,1.5,3,3.3333333333333335,0.6666666666666666,46,23,89,0.19505120920013944,0.12452089829211647,0.3122265169742102,0.18035383675998876,0.11566745025402354,0.23756301346972772,0.9056715280188966,non_event
159,XX,F,4.5,6,2,1.75,2,1,11.5,17,6,1.2791666666666668,1,1.6666666666666667,2.25,0.5,1.3125,0.25,2,1.75,0.5,3.7291666666666665,3,4.333333333333333,5.5,2.25,78.75,23,100,0.21695537135776136,0.17876829331029895,0.28570466830894947,0.18447215733956684,0.01193063937629154,0.35778775565133464,3.795444158228481,non_event
160,XX,G,4,4,4,1,1,1,9,9,9,2,2,2,2,2,1,1,1,1,1,4.5,4.5,4.5,6,3,8,8,8,0.6059011157753936,0.6059011157753936,0.6059011157753936,0.4305431726550384,0.4305431726550384,0.4305431726550384,1.0232066158910813,non_event
161,XX,G,0,0,0,-1,-1,-1,2,2,2,0,0,0,2,-2,-0.5,-0.5,-0.5,1,-2,1,1,1,5,-3,31,15,47,0.3917852445528005,0.2580472901727503,0.5255231989328506,0.7498372989125102,0.2293675692987319,1.2703070285262883,2.217120192929346,event
162,XX,G,3.4,6,1,0.8,4,-3,6.4,14,-1,1.153333333333333,0.3333333333333333,2,2,0.2,0.4,-1.5,2,0.8,-0.2,2.193333333333334,-0.5,4.666666666666667,4,0.6,45.833333333333336,25,63,0.23499677703332603,-0.13432518379716865,0.6074067047383058,0.31707028728191666,0.1571221551656335,0.5457295681984328,1.0536726416613658,event
163,XX,G,3.5,8,-3,1,4,-3,9,17,-4,1.2055555555555555,-0.6,2,2.5,0.16666666666666666,0.3888888888888889,-0.5,1.3333333333333333,1.1666666666666667,-0.3333333333333333,3.1666666666666665,-0.6666666666666666,5.666666666666667,5,1.5,54.666666666666664,23,91,0.25127903818704117,-0.13538823902682046,0.41337578808294406,0.28675452660962036,0.11079832861769671,0.4783494120944646,1.6869524733718335,event
164,XX,G,5.333333333333333,6,5,0.3333333333333333,2,-1,10.666666666666666,12,9,1.3333333333333333,1,2,2,0.3333333333333333,0.05555555555555554,-0.5,0.6666666666666666,1,-1,2.822222222222222,1.8,3.6666666666666665,3.6666666666666665,1,47.666666666666664,27,62,0.3511336140096737,0.22957902500246696,0.5022628550615028,0.2906124204395358,0.19147723772629044,0.39842718984437936,1.6372095368602946,non_event
165,XX,G,4,6,2,2.25,7,0,10.5,19,4,1.4666666666666666,0.6666666666666666,2.5,2.25,0.75,0.6,0,1.4,1.25,0,3.033333333333333,2,3.8,4.75,1.5,34,29,39,0.3996551323826564,0.3505329849907372,0.4621691485379443,0.29160860774262276,0.16738395221525346,0.3482089048982055,1.5361917681320458,non_event
166,XX,G,3,6,-3,0.3333333333333333,2,-1,6.166666666666667,13,2,1.8611111111111112,-0.75,4,2.6666666666666665,1,0.25,-0.5,1,1,-0.5,3.3472222222222223,0.6666666666666666,7,4.5,2.1666666666666665,43.625,9,97,0.346983250135716,-0.07876034046628624,1.0833333333333333,0.28246045904933914,0.06350852961085882,0.5352847416090588,1.2053935270614868,event
167,XX,G,4.125,9,1,1,6,-4,9.4375,18,2,1.1875,0.5,3,2.25,0.1875,0.33125,-2,2,1.125,-0.5,3.051041666666667,1,6,4.8125,1,54.76470588235294,0,97,0.26131704900122027,0,0.6748805351892212,0.2532834077596078,0.0672181224193531,0.46448258589107383,1.540191893769001,event
168,XX,G,2.1666666666666665,3,1,0.5,2,-1,7.666666666666667,11,4,1.0138888888888888,0.3333333333333333,1.5,1.8333333333333333,0.16666666666666666,0.16666666666666666,-1,1,0.5,-0.16666666666666666,4.416666666666667,2,7,6.5,2.3333333333333335,42.833333333333336,13,98,0.23444453951173516,0.08685994117305298,0.3775546385286864,0.2271613725148002,0.01767766952966366,0.35142747788211753,1.0131036988429345,non_event
169,XX,G,3,7,0,0.75,2,0,6.5,18,1,0.8541666666666666,0,1.75,1.75,0.25,0.375,0,1,1.5,-0.5,2.125,1,4.5,4.75,0.25,41,0,71,0.12650915737946283,-0.1603142720329499,0.3026213794202685,0.2959980542859474,0.185106894844982,0.4285317823445051,1.7060166365761822,non_event
170,XX,G,4.428571428571429,6,2,2.857142857142857,5,1,10.857142857142858,16,5,1.4761904761904765,1,2,2.4285714285714284,0.5714285714285714,1.1428571428571428,0.5,1.6666666666666667,1.7142857142857142,0.42857142857142855,3.5833333333333335,1.5,6,5.714285714285714,1.5714285714285714,51.857142857142854,26,74,0.3511253440763197,0.164318525141673,0.5063060285221703,0.3927828890008619,0.1267252241910002,0.7266481468073083,1.9519998412018007,non_event
171,XX,G,2.8,4,-2,0.6,3,-1,6.2,13,2,1.4,-1,4,2.2,0.6,0.4,-0.5,2,1.2,-0.4,3.6,0.6666666666666666,11,5.8,1.8,37.57142857142857,0,97,0.2004528811277798,0,0.7938566201357354,0.23448789041472276,0.1484776086210022,0.3681368119799948,1.1997983998379949,event
172,XX,G,4.5,9,1,0.16666666666666666,2,-2,5.666666666666667,9,3,1.3253968253968254,0.6666666666666666,2,2.5,0.16666666666666666,-0.0361111111111111,-1,1,0.6666666666666666,-0.8333333333333334,2.5,1,4,3.6666666666666665,0.8333333333333334,50,21,91,0.27163210952618494,0.09093501894376388,0.5706267384505669,0.35178905940967997,0.13616379729881928,0.6024340334055396,2.22306078483241,non_event
173,XX,G,6.5,12,-3,4.166666666666667,9,1,12.833333333333334,22,0,1.5,-1,4,3.1666666666666665,0,0.9416666666666668,0.3333333333333333,1.5,2.1666666666666665,0,2.8777777777777778,0,4.333333333333333,5.333333333333333,1.1666666666666667,69.66666666666667,36,97,0.4097563584717714,-0.01286521657669184,0.9360771175287108,0.4878158592513405,0.30001239469247004,1.006616077313528,4.499807401256871,non_event
174,XX,G,4.75,7,1,1.25,4,-4,9.75,13,6,2.25,0.25,5,3.25,1.5,1.125,-2,4,1.5,0.75,5.083333333333333,2,11,6,3.5,28.25,15,35,0.4737120020917032,0.06495958594576118,0.7086633428483973,0.3459919515300302,0.2587089883029172,0.4285009773397158,0.8835116421717654,non_event
175,XX,G,5,5,5,6,6,6,22,22,22,1.25,1.25,1.25,2,0,1.5,1.5,1.5,2,1,5.5,5.5,5.5,9,3,77,77,77,0.18012264473311607,0.18012264473311607,0.18012264473311607,0.23182132677437245,0.23182132677437245,0.23182132677437245,6.140315075859071,non_event
176,XX,G,3,3,3,0,0,0,5,5,5,1.5,1.5,1.5,2,1,0,0,0,1,-1,5,5,5,5,5,14,14,14,0.2839176992618962,0.2839176992618962,0.2839176992618962,0.3346059026209,0.3346059026209,0.3346059026209,1.1012286105213862,event
177,XX,G,3.75,10,0,0.9166666666666666,4,-2,8.416666666666666,19,1,2.281944444444445,0,10,3.0833333333333335,1.5833333333333333,0.7361111111111112,-0.6666666666666666,4,1.3333333333333333,-0.08333333333333333,5.090277777777778,0.3333333333333333,19,6.25,3.75,51.69230769230769,16,94,0.14201827383005844,-0.27468728803032433,0.6294716066086654,0.31266428792423945,0.06249999999999999,0.6893071043798268,1.9396446542127117,non_event
178,XX,G,3.8,6,1,1.4,3,-1,7.8,15,-1,1.3666666666666667,1,1.6666666666666667,2,0.8,0.7,-0.5,2,1.2,0,2.6,-0.3333333333333333,5,4.4,1.2,65.4,33,96,0.14644504196002506,-0.01882898268238303,0.2698231195092588,0.18953736979363,0.11746247668150156,0.26069386073445494,1.9097375486426351,non_event
179,XX,G,5.5,7,4,2,4,1,9.75,17,4,1.6041666666666667,1.25,2.3333333333333335,3,0.75,0.7833333333333333,0.3333333333333333,1,1.25,0.25,3.3125,2,4.25,5,1.75,55.5,19,85,0.2467806596160758,0.02828780695911946,0.47737349502233867,0.3681227324956609,0.19600348534784773,0.5634807053067404,1.9993762307175549,non_event
180,XX,G,5,6,4,0.5,2,-1,10.5,12,9,1.25,1,1.5,1.5,1,0.125,-0.25,0.5,1,-1,2.4,1.8,3,3.5,0.5,50,24,96,0.29983155044498144,0.06957832661339146,0.4412411740059817,0.30068390271189244,0.12470015532805456,0.4124708013853603,2.307681839532453,event
181,XX,G,2.5,4,1,2.25,5,0,6,13,1,0.8303571428571428,0.5714285714285714,1,1.75,0,0.6875,0,1.25,1.75,-0.25,2.8333333333333335,0.3333333333333333,7,4.5,1,74.75,31,94,0.11268073638237204,0.04736562977693535,0.19213327573549785,0.22960130251001004,0.11848692698919544,0.3726037167353374,3.4041520165565458,non_event
182,XX,G,2.5,4,0,1.25,2,0,9.75,21,2,0.725,0,1.5,1.75,-0.25,0.4375,0,1,1,-0.5,2.65,2,4.2,4,1.75,48.5,0,98,0.00564526684699427,-0.1710488992458939,0.16324855652425652,0.32076097632712874,0.20607749973695935,0.5199535107624231,2.3490172764433117,non_event
183,XX,G,6,7,5,2.6666666666666665,6,1,12.333333333333334,16,7,2.1944444444444446,1.25,3,2.6666666666666665,1.3333333333333333,1.1944444444444444,0.25,3,2.3333333333333335,-0.6666666666666666,4.111111111111111,3.5,5.333333333333333,6.333333333333333,1.6666666666666667,62,37,102,0.40158083940827183,0.18862937792707551,0.5454823921467974,0.3655144052696288,0.2989163050642019,0.4557601682008235,3.5756259653704032,non_event
184,XX,G,3.5,6,1,2,3,1,10,17,3,1.1,1,1.2,1.5,1,1,1,1,1,1,2.916666666666667,2.8333333333333335,3,4.5,2,16.666666666666668,0,41,0.21385413334234607,0,0.3915624000270382,0.202123401064302,0.202123401064302,0.202123401064302,1.3675662888849818,non_event
185,XX,G,3.230769230769231,13,0,1.3846153846153846,6,-3,10.153846153846152,25,3,0.9615384615384616,0,4.333333333333333,2.1538461538461537,0,0.4692307692307692,-1,2,1.6153846153846154,-0.6923076923076923,3.4153846153846152,1,8.333333333333334,5.769230769230769,1.3846153846153846,78.07692307692308,29,105,0.2055442022707964,-0.20225289964006551,0.3764082909820721,0.25179745631535166,0.11119624640297757,0.38557255986430666,4.567754252933417,non_event
186,XX,G,3,4,2,1,1,1,6,9,3,1,1,1,1,1,0.75,0.5,1,1,0.5,3,3,3,3,3,34,24,44,0.23982494043221353,0.07779354994405921,0.4018563309203678,0.08563487050926302,0.02831067331307475,0.1429590677054513,1.0583219229406464,non_event
187,XX,G,3.923076923076923,6,2,0.38461538461538464,3,-2,7.846153846153846,15,0,1.2846153846153847,1,1.6666666666666667,1.9230769230769231,0.6153846153846154,0.16666666666666666,-1,1.5,0.7692307692307693,-0.4615384615384616,2.673076923076923,0,4.5,4.3076923076923075,0.7692307692307693,59.15384615384615,28,102,0.16671945548912445,-0.2078397866424984,0.5801271753069513,0.23180126232833703,0.07210835752554234,0.4588411760037192,1.871551808949516,non_event
188,XX,G,2,4,1,-1.5,1,-4,4.5,9,2,0.8333333333333333,0.3333333333333333,1.3333333333333333,1.5,0,-0.9583333333333331,-2,0.5,-0.75,-1.25,2.625,1.5,4,3,2.25,50.4,15,87,0.05696724536715795,-0.05090419892823698,0.1066003581778052,0.2685844181712381,0.16340889827109398,0.3426582190787981,1.0282029632288625,event
189,XX,G,3.857142857142857,9,0,2.5714285714285716,9,-2,7.571428571428571,14,2,1.261904761904762,0,3,2.4285714285714284,0.42857142857142855,0.7142857142857143,-2,3,1.5714285714285714,-0.42857142857142855,2.7857142857142856,0.6666666666666666,4.666666666666667,4.857142857142857,1.1428571428571428,62.714285714285715,27,100,0.3544090010270897,0.03170048929335375,0.814100204191778,0.38036443539839754,0.20317745939524023,0.8432847345026562,1.9710118431921055,non_event
190,XX,G,2,2,2,1,1,1,8,8,8,1,1,1,1,1,1,1,1,1,1,2.6666666666666665,2.6666666666666665,2.6666666666666665,5,1,30,30,30,0.18232018965865815,0.18232018965865815,0.18232018965865815,0.20539046318711832,0.20539046318711832,0.20539046318711832,1.4129751151699137,non_event
191,XX,G,0.5,2,-1,3,5,1,4,9,-1,0,-0.5,0.5,1,-1.5,0.875,0.5,1.25,2,0,1,-1,3,1.5,0.5,58,28,88,0.04316891827870779,-0.05926830958889673,0.14560614614631232,0.21009407709097455,0.19728504969668725,0.22290310448526193,3.3277880382080274,non_event
192,XX,G,3.5,7,1,1.375,5,-2,5.5,9,3,1.09375,0.25,2.3333333333333335,1.75,0.375,0.4375,-0.5,1.6666666666666667,1.5,-0.5,2.1,1,3.5,4,0.5,61.2,25,108,0.13028180837181735,-0.14142258407859584,0.3779460861077091,0.21418637911366417,0.00159271329464173,0.3246651343282211,2.207918888375686,event
193,XX,G,4.5,6,4,1.25,2,0,6.75,9,5,1.5,1,2,2.25,1,0.41666666666666663,0,1,1.25,-0.75,2.5208333333333335,1.25,4.5,4.25,0.5,64.5,31,90,0.2906973678964907,0.18252876384096164,0.4627554767413128,0.2763702737364136,0.07411371903083752,0.47734329260540337,2.296226405366564,event
194,XX,G,4,6,2,0.5,1,0,9.5,10,9,3.5,1,6,3.5,3.5,0.5,0,1,1,0,6.125,2.25,10,7,5.5,18.5,11,26,0.6188117975138181,0.4021621324832824,0.8354614625443538,0.3042244516721394,0.2125293318694486,0.39591957147483026,1.7056991825251866,non_event
195,XX,G,3.25,6,1,2.75,6,1,10,16,3,1.125,1,1.5,1.75,0.5,1.025,0.6,1.5,1.25,0.5,3.5625,3,4,5,1.75,63,24,102,0.18950032123627905,0.16649496473399028,0.2126602008639738,0.2620497749752643,0.07323801606287669,0.3746239849307269,2.357955540747269,non_event
196,XX,G,4.333333333333333,7,2,0,4,-2,7.666666666666667,14,-2,1.8888888888888888,0.5,5,2.3333333333333335,1.1666666666666667,-0.18055555555555555,-1,1.3333333333333333,0.8333333333333334,-1.1666666666666667,2.9805555555555556,-0.5,8,4.5,1.3333333333333333,53.5,35,70,0.28161482936659693,0.15880062757395125,0.43542986729183675,0.3743926240532986,0.1907649319222964,0.892479616344574,1.01427116130434,event
197,XX,G,0,0,0,-2,-2,-2,3,3,3,0,0,0,1,-1,-0.5,-0.5,-0.5,1,-1,1.5,1.5,1.5,2,1,100,100,100,0.04809873832701151,0.04809873832701151,0.04809873832701151,0.14492437367571123,0.14492437367571123,0.14492437367571123,2.39540080161821,event
198,XX,G,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,22,22,22,0.17222296036222773,0.17222296036222773,0.17222296036222773,0.1875,0.1875,0.1875,1.0972329061758468,event
199,XX,G,4.666666666666667,8,1,1.6666666666666667,5,-3,11.266666666666667,20,2,1.551111111111111,0.5,4,2.6,0.5333333333333333,0.7944444444444444,-0.75,4,1.6,-0.06666666666666667,3.812222222222222,1,8,5.533333333333333,2.066666666666667,65.06666666666666,16,105,0.23758264672912296,-0.11195465655375592,0.758303029301211,0.2825451414169167,0.06551607233077374,0.6754574537532277,2.827917443537826,non_event
200,XX,G,2.3333333333333335,3,2,1.6666666666666667,3,1,8.333333333333334,16,4,1.0833333333333333,0.5,2,2,0,0.9166666666666666,0.25,1.5,1.6666666666666667,0.3333333333333333,3.2222222222222223,1.6666666666666667,4,6.333333333333333,0,45.666666666666664,14,70,0.12148020639986531,0.02027921838583536,0.18295312299706243,0.4808441855382638,0.35055395387536475,0.7096985233876466,2.1168444671082822,non_event
201,XX,G,6,7,5,1,2,0,8,12,4,2.416666666666667,2.3333333333333335,2.5,3.5,1.5,0.5,0,1,2,-0.5,3,2,4,5,1.5,50.5,16,85,0.33581651768295984,0.18285332115144537,0.4887797142144743,0.22644489352183503,0.2206864878145012,0.23220329922916888,1.50803832330049,non_event
202,XX,G,4,8,1,1,4,-3,7.75,18,3,1.2083333333333333,0.5,2,2.25,0.25,0.09166666666666666,-1.5,1,1.5,-1.5,3.392857142857143,2,6,4.25,2.75,88.25,68,98,0.19806946539823375,0.13841304928468895,0.3246333486734408,0.2638462481816573,0.2069150792554221,0.342640277533828,2.4502548380131106,non_event
203,XX,G,3,3,3,1,1,1,3,3,3,1.5,1.5,1.5,2,1,1,1,1,1,1,3,3,3,3,3,18,18,18,0.24982983661024916,0.24982983661024916,0.24982983661024916,0.8878352270445174,0.8878352270445174,0.8878352270445174,1.012181413978419,non_event
204,XX,G,0,0,0,-1,-1,-1,-2,-2,-2,0,0,0,1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,24,24,24,-0.09904566743911168,-0.09904566743911168,-0.09904566743911168,0.5171953428195123,0.5171953428195123,0.5171953428195123,1.1207507863442938,event
205,XX,G,4,4,4,6,6,6,10,10,10,4,4,4,4,4,3,3,3,4,2,5,5,5,9,1,69,69,69,0.2649789552253888,0.2649789552253888,0.2649789552253888,0.20198429145429733,0.20198429145429733,0.20198429145429733,6.208516207328768,non_event
206,XX,G,3,3,3,0,1,-1,9,10,8,1.25,1,1.5,2,0,0.25,-0.5,1,0.5,0,2.583333333333333,2.5,2.6666666666666665,4.5,-0.5,50,38,62,0.02697722913242701,0.00774319949274768,0.04621125877210634,0.334752695978886,0.33326043948845924,0.33624495246931274,1.9562884340402995,non_event
207,XX,H,2.896551724137931,8,-3,1.5977011494252873,6,-2,6.804597701149425,20,-3,0.8428024083196497,-1,4,1.793103448275862,-0.21839080459770116,0.6005747126436781,-1,3,1.4827586206896552,-0.40229885057471265,2.4380952380952383,-2,14,4.068965517241379,0.6781609195402298,59.38947368421053,0,108,0.1904262704787686,-0.23792682603126103,0.7228144946110799,0.272998296579267,0.03785129548071066,0.6040713928416939,4.220797095014625,non_event
208,XX,H,3,3,3,-1,-1,-1,5,5,5,1,1,1,2,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1,-1,1.25,1.25,1.25,4,-3,97,97,97,0.1445972055785537,0.1445972055785537,0.1445972055785537,0.27569214676598747,0.27569214676598747,0.27569214676598747,4.060197504676482,event
209,XX,H,3.641025641025641,11,-3,1.6666666666666667,6,-1,7.3076923076923075,19,-4,1.438034188034188,-0.6,6,2.230769230769231,0.5897435897435898,0.7128205128205128,-1,2,1.358974358974359,0,2.8431623931623933,-1,9,4.615384615384615,1.1025641025641026,49.72093023255814,0,98,0.2543860493527577,-0.16954378522672603,0.5919670421661505,0.3091658268718114,0.08311978344962953,0.7296498922785238,3.5272457364914693,non_event
210,XX,H,3.233160621761658,10,-3,1.7098445595854923,8,-5,7.269430051813472,22,-4,1.03586849247471,-1,6,1.927461139896373,0.16062176165803108,0.5330249198124846,-2.5,3,1.3471502590673574,-0.3626943005181347,2.494411547002221,-2,15,4.0880829015544045,0.8497409326424871,58.34803921568628,0,110,0.2071791008849528,-0.35641862111093847,1.0071246198956711,0.29876864939381437,0.02343926113725498,0.91024397434525,3.9786252146812,event
211,XX,H,3.25,10,-2,1.9375,9,-2,8,21,-1,1.0925595238095238,-0.6666666666666666,2,1.75,0.375,0.6875,-1,2,1.5625,-0.375,2.529166666666667,-0.5,5.5,3.9375,0.875,50.4375,13,103,0.2181146115718317,-0.2964319176337873,0.663854610520907,0.27701658252881217,0.14913491410034957,0.5313891461059669,3.16314069002122,non_event
212,XX,H,3.6216216216216215,10,-1,1.2432432432432432,5,-3,7.72972972972973,20,1,1.0342342342342343,-1,3,2.027027027027027,0.05405405405405406,0.4602638352638352,-1,2,1.4054054054054057,-0.7567567567567568,2.6505148005148005,0.25,13,4.297297297297297,1.054054054054054,56.46153846153846,0,100,0.2529698293366193,-0.0948585822390892,0.7211249457747664,0.3033055798099916,0.11198301616686808,0.9058741735823254,3.857232411354072,non_event
213,XX,H,3.1875,8,-2,1.875,7,-1,8.03125,16,-3,1.1317708333333334,-0.5,4,1.84375,0.34375,0.6791666666666667,-1,2,1.4375,-0.15625,2.728645833333333,-0.75,4.666666666666667,4.1875,1.34375,49.911764705882355,0,102,0.24363705143241596,-0.2189824112296902,0.6521890521947905,0.25793924252786427,0.07228820616798716,0.6238903422677676,2.75248851424708,non_event
214,XX,H,3.8333333333333335,14,-2,1.619047619047619,6,-3,7.880952380952381,23,-1,1.2587301587301587,-0.4,4,2.4047619047619047,0.09523809523809525,0.6079365079365079,-2,2.5,1.3571428571428572,-0.07142857142857142,2.767261904761905,-0.3333333333333333,8,4.428571428571429,1.0238095238095235,59.86046511627907,0,105,0.21401990300907037,-0.29107867745844557,0.7794228634059949,0.3125567644590266,0.06206247234335882,0.8633363060197702,3.141065179020569,event
215,XX,H,1.25,4,-1,0.875,3,-3,4.875,10,-3,0.38541666666666663,-0.5,1.3333333333333333,1.375,-0.5,0.34910714285714284,-0.6,1,0.875,-0.375,1.8895833333333336,-0.75,5,2.875,0.625,57.2,0,101,0.0669991005178145,-0.19300835143022857,0.34589408623399615,0.22810634740085217,0.03913950270390537,0.4171541451078074,1.4840531214140398,non_event
